date,source,grade,sex,market_code,market_name,is_national_total,is_regional_total,price_won_per_kg,head_count,part,country_name,ma7,ma30
2020-03-25,ekape_auction,1,전체,0905,농협고령,False,False,18879.0,680,전체(도체),,18370.14285714286,18006.2
2020-04-24,ekape_auction,1,전체,0905,농협고령,False,False,19820.0,644,전체(도체),,18535.85714285714,18119.5625
2020-05-24,ekape_auction,1,전체,0905,농협고령,False,False,20644.0,632,전체(도체),,18949.14285714286,18268.058823529413
2020-06-23,ekape_auction,1,전체,0905,농협고령,False,False,21132.0,679,전체(도체),,19442.14285714286,18427.166666666668
2020-07-23,ekape_auction,1,전체,0905,농협고령,False,False,20602.0,676,전체(도체),,19807.571428571428,18541.63157894737
2020-08-22,ekape_auction,1,전체,0905,농협고령,False,False,20621.0,727,전체(도체),,19975.714285714286,18645.6
2020-09-21,ekape_auction,1,전체,0905,농협고령,False,False,19926.0,1283,전체(도체),,20232.0,18706.571428571428
2020-10-21,ekape_auction,1,전체,0905,농협고령,False,False,20068.0,719,전체(도체),,20401.85714285714,18768.454545454544
2020-11-20,ekape_auction,1,전체,0905,농협고령,False,False,19533.0,704,전체(도체),,20360.85714285714,18801.695652173912
2020-12-20,ekape_auction,1,전체,0905,농협고령,False,False,18493.0,716,전체(도체),,20053.571428571428,18788.833333333332
2021-01-19,ekape_auction,1,전체,0905,농협고령,False,False,19815.0,1088,전체(도체),,19865.428571428572,18829.88
2021-02-18,ekape_auction,1,전체,0905,농협고령,False,False,19268.0,903,전체(도체),,19674.85714285714,18846.73076923077
2021-03-20,ekape_auction,1,전체,0905,농협고령,False,False,19759.0,649,전체(도체),,19551.714285714286,18880.51851851852
2021-04-19,ekape_auction,1,전체,0905,농협고령,False,False,20584.0,632,전체(도체),,19645.714285714286,18941.35714285714
2021-05-19,ekape_auction,1,전체,0905,농협고령,False,False,20966.0,719,전체(도체),,19774.0,19011.172413793105
2021-06-18,ekape_auction,1,전체,0905,농협고령,False,False,21397.0,555,전체(도체),,20040.285714285714,19090.7
2021-07-18,ekape_auction,1,전체,0905,농협고령,False,False,21233.0,562,전체(도체),,20431.714285714286,19223.033333333333
2021-08-17,ekape_auction,1,전체,0905,농협고령,False,False,20910.0,588,전체(도체),,20588.14285714286,19343.7
2021-09-16,ekape_auction,1,전체,0905,농협고령,False,False,21829.0,1169,전체(도체),,20954.0,19493.166666666668
2021-10-16,ekape_auction,1,전체,0905,농협고령,False,False,20828.0,537,전체(도체),,21106.714285714286,19603.633333333335
2021-11-15,ekape_auction,1,전체,0905,농협고령,False,False,19652.0,523,전체(도체),,20973.571428571428,19663.966666666667
2021-12-15,ekape_auction,1,전체,0905,농협고령,False,False,19694.0,732,전체(도체),,20791.85714285714,19714.766666666666
2022-01-14,ekape_auction,1,전체,0905,농협고령,False,False,19820.0,1010,전체(도체),,20566.571428571428,19778.333333333332
2022-02-13,ekape_auction,1,전체,0905,농협고령,False,False,17582.0,698,전체(도체),,20045.0,19758.9
2022-03-15,ekape_auction,1,전체,0905,농협고령,False,False,18267.0,515,전체(도체),,19667.428571428572,19745.8
2022-04-14,ekape_auction,1,전체,0905,농협고령,False,False,18934.0,721,전체(도체),,19253.85714285714,19785.233333333334
2022-05-14,ekape_auction,1,전체,0905,농협고령,False,False,18512.0,623,전체(도체),,18923.0,19812.933333333334
2022-06-13,ekape_auction,1,전체,0905,농협고령,False,False,18638.0,560,전체(도체),,18778.14285714286,19832.733333333334
2022-07-13,ekape_auction,1,전체,0905,농협고령,False,False,18428.0,591,전체(도체),,18597.285714285714,19798.866666666665
2022-08-12,ekape_auction,1,전체,0905,농협고령,False,False,18548.0,659,전체(도체),,18415.571428571428,19812.733333333334
2022-09-11,ekape_auction,1,전체,0905,농협고령,False,False,19107.0,930,전체(도체),,18633.428571428572,19820.333333333332
2022-10-11,ekape_auction,1,전체,0905,농협고령,False,False,18175.0,501,전체(도체),,18620.285714285714,19765.5
2022-11-10,ekape_auction,1,전체,0905,농협고령,False,False,17461.0,667,전체(도체),,18409.85714285714,19659.4
2022-12-10,ekape_auction,1,전체,0905,농협고령,False,False,15930.0,574,전체(도체),,18041.0,19486.0
2023-01-09,ekape_auction,1,전체,0905,농협고령,False,False,14720.0,1048,전체(도체),,17481.285714285714,19289.933333333334
2023-02-08,ekape_auction,1,전체,0905,농협고령,False,False,14979.0,709,전체(도체),,16988.571428571428,19101.866666666665
2023-03-10,ekape_auction,1,전체,0905,농협고령,False,False,16000.0,758,전체(도체),,16624.571428571428,18971.0
2023-04-09,ekape_auction,1,전체,0905,농협고령,False,False,15878.0,622,전체(도체),,16163.285714285714,18831.333333333332
2023-05-09,ekape_auction,1,전체,0905,농협고령,False,False,14955.0,703,전체(도체),,15703.285714285714,18678.733333333334
2023-06-08,ekape_auction,1,전체,0905,농협고령,False,False,14525.0,675,전체(도체),,15283.857142857143,18546.466666666667
2023-07-08,ekape_auction,1,전체,0905,농협고령,False,False,14606.0,548,전체(도체),,15094.714285714286,18372.833333333332
2023-08-07,ekape_auction,1,전체,0905,농협고령,False,False,14911.0,630,전체(도체),,15122.0,18227.6
2023-09-06,ekape_auction,1,전체,0905,농협고령,False,False,16359.0,880,전체(도체),,15319.142857142857,18114.266666666666
2023-10-06,ekape_auction,1,전체,0905,농협고령,False,False,17605.0,929,전체(도체),,15548.42857142857,18014.966666666667
2023-11-05,ekape_auction,1,전체,0905,농협고령,False,False,15987.0,604,전체(도체),,15564.0,17849.0
2023-12-05,ekape_auction,1,전체,0905,농협고령,False,False,16325.0,264,전체(도체),,15759.714285714286,17679.933333333334
2024-01-04,ekape_auction,1,전체,0905,농협고령,False,False,15696.0,667,전체(도체),,15927.0,17495.366666666665
2024-02-03,ekape_auction,1,전체,0905,농협고령,False,False,14540.0,1178,전체(도체),,15917.57142857143,17283.033333333333
2024-03-04,ekape_auction,1,전체,0905,농협고령,False,False,14813.0,431,전체(도체),,15903.57142857143,17049.166666666668
2024-04-03,ekape_auction,1,전체,0905,농협고령,False,False,15365.0,712,전체(도체),,15761.57142857143,16867.066666666666
2024-05-03,ekape_auction,1,전체,0905,농협고령,False,False,14423.0,679,전체(도체),,15307.0,16692.766666666666
2024-06-02,ekape_auction,1,전체,0905,농협고령,False,False,14535.0,532,전체(도체),,15099.57142857143,16520.8
2024-07-02,ekape_auction,1,전체,0905,농협고령,False,False,14081.0,646,전체(도체),,14779.0,16329.5
2024-08-01,ekape_auction,1,전체,0905,농협고령,False,False,14224.0,657,전체(도체),,14568.714285714286,16217.566666666668
2024-08-31,ekape_auction,1,전체,0905,농협고령,False,False,15226.0,1062,전체(도체),,14666.714285714286,16116.2
2024-09-30,ekape_auction,1,전체,0905,농협고령,False,False,16382.0,844,전체(도체),,14890.857142857143,16031.133333333333
2024-10-30,ekape_auction,1,전체,0905,농협고령,False,False,15831.0,751,전체(도체),,14957.42857142857,15941.766666666666
2024-11-29,ekape_auction,1,전체,0905,농협고령,False,False,15975.0,650,전체(도체),,15179.142857142857,15853.0
2024-12-29,ekape_auction,1,전체,0905,농협고령,False,False,16194.0,788,전체(도체),,15416.142857142857,15778.533333333333
2025-01-28,ekape_auction,1,전체,0905,농협고령,False,False,15861.0,1287,전체(도체),,15670.42857142857,15688.966666666667
2025-02-27,ekape_auction,1,전체,0905,농협고령,False,False,15510.0,607,전체(도체),,15854.142857142857,15569.066666666668
2025-03-29,ekape_auction,1,전체,0905,농협고령,False,False,15731.0,632,전체(도체),,15926.285714285714,15487.6
2025-04-28,ekape_auction,1,전체,0905,농협고령,False,False,15890.0,701,전체(도체),,15856.0,15435.233333333334
2025-05-28,ekape_auction,1,전체,0905,농협고령,False,False,15767.0,738,전체(도체),,15846.857142857143,15429.8
2025-06-27,ekape_auction,1,전체,0905,농협고령,False,False,16001.0,557,전체(도체),,15850.57142857143,15472.5
2025-07-27,ekape_auction,1,전체,0905,농협고령,False,False,16699.0,499,전체(도체),,15922.714285714286,15529.833333333334
2025-08-26,ekape_auction,1,전체,0905,농협고령,False,False,17593.0,585,전체(도체),,16170.142857142857,15582.933333333332
2025-09-25,ekape_auction,1,전체,0905,농협고령,False,False,18365.0,1082,전체(도체),,16578.0,15665.833333333334
2025-10-25,ekape_auction,1,전체,0905,농협고령,False,False,18493.0,440,전체(도체),,16972.571428571428,15783.766666666666
2025-11-24,ekape_auction,1,전체,0905,농협고령,False,False,18674.0,474,전체(도체),,17370.285714285714,15922.066666666668
2025-12-24,ekape_auction,1,전체,0905,농협고령,False,False,18467.0,673,전체(도체),,17756.0,16050.766666666666
2026-01-23,ekape_auction,1,전체,0905,농협고령,False,False,19065.0,801,전체(도체),,18193.714285714286,16189.233333333334
2026-02-22,ekape_auction,1,전체,0905,농협고령,False,False,18560.0,667,전체(도체),,18459.571428571428,16262.6
2026-03-24,ekape_auction,1,전체,0905,농협고령,False,False,18838.0,597,전체(도체),,18637.428571428572,16303.7
2026-04-23,ekape_auction,1,전체,0905,농협고령,False,False,18586.0,571,전체(도체),,18669.0,16390.333333333332
2026-05-23,ekape_auction,1,전체,0905,농협고령,False,False,18338.0,435,전체(도체),,18646.85714285714,16457.433333333334
2026-06-17,ekape_auction,1,전체,0905,농협고령,False,False,19479.0,313,전체(도체),,18761.85714285714,16583.533333333333
2026-06-19,ekape_auction,1,전체,0905,농협고령,False,False,19414.0,26,전체(도체),,18897.14285714286,16746.0
2026-06-25,ekape_auction,1,전체,0905,농협고령,False,False,18759.0,20,전체(도체),,18853.428571428572,16877.533333333333
2019-01-30,ekape_auction,1,전체,0809,농협나주,False,False,17536.0,511,전체(도체),,,
2019-03-01,ekape_auction,1,전체,0809,농협나주,False,False,16984.0,174,전체(도체),,,
2019-03-31,ekape_auction,1,전체,0809,농협나주,False,False,16735.0,290,전체(도체),,17085.0,
2019-04-30,ekape_auction,1,전체,0809,농협나주,False,False,16141.0,306,전체(도체),,16849.0,
2019-05-30,ekape_auction,1,전체,0809,농협나주,False,False,16283.0,272,전체(도체),,16735.8,
2019-06-29,ekape_auction,1,전체,0809,농협나주,False,False,16658.0,295,전체(도체),,16722.833333333332,
2019-07-29,ekape_auction,1,전체,0809,농협나주,False,False,16287.0,311,전체(도체),,16660.571428571428,
2019-08-28,ekape_auction,1,전체,0809,농협나주,False,False,17821.0,370,전체(도체),,16701.285714285714,
2019-09-27,ekape_auction,1,전체,0809,농협나주,False,False,18339.0,352,전체(도체),,16894.85714285714,
2019-10-27,ekape_auction,1,전체,0809,농협나주,False,False,17623.0,243,전체(도체),,17021.714285714286,17040.7
2019-11-26,ekape_auction,1,전체,0809,농협나주,False,False,17222.0,216,전체(도체),,17176.14285714286,17057.18181818182
2019-12-26,ekape_auction,1,전체,0809,농협나주,False,False,18006.0,254,전체(도체),,17422.285714285714,17136.25
2020-01-25,ekape_auction,1,전체,0809,농협나주,False,False,19648.0,311,전체(도체),,17849.428571428572,17329.46153846154
2020-02-24,ekape_auction,1,전체,0809,농협나주,False,False,17076.0,129,전체(도체),,17962.14285714286,17311.35714285714
2020-03-25,ekape_auction,1,전체,0809,농협나주,False,False,17634.0,257,전체(도체),,17935.428571428572,17332.866666666665
2020-04-24,ekape_auction,1,전체,0809,농협나주,False,False,18400.0,269,전체(도체),,17944.14285714286,17399.5625
2020-05-24,ekape_auction,1,전체,0809,농협나주,False,False,19321.0,232,전체(도체),,18186.714285714286,17512.58823529412
2020-06-23,ekape_auction,1,전체,0809,농협나주,False,False,19476.0,270,전체(도체),,18508.714285714286,17621.666666666668
2020-07-23,ekape_auction,1,전체,0809,농협나주,False,False,17753.0,208,전체(도체),,18472.571428571428,17628.57894736842
2020-08-22,ekape_auction,1,전체,0809,농협나주,False,False,19386.0,162,전체(도체),,18435.14285714286,17716.45
2020-09-21,ekape_auction,1,전체,0809,농협나주,False,False,20153.0,298,전체(도체),,18874.714285714286,17832.47619047619
2020-10-21,ekape_auction,1,전체,0809,농협나주,False,False,19660.0,201,전체(도체),,19164.14285714286,17915.545454545456
2020-11-20,ekape_auction,1,전체,0809,농협나주,False,False,19856.0,141,전체(도체),,19372.14285714286,17999.91304347826
2020-12-20,ekape_auction,1,전체,0809,농협나주,False,False,18435.0,148,전체(도체),,19245.571428571428,18018.041666666668
2021-01-19,ekape_auction,1,전체,0809,농협나주,False,False,20558.0,255,전체(도체),,19400.14285714286,18119.64
2021-02-18,ekape_auction,1,전체,0809,농협나주,False,False,18949.0,225,전체(도체),,19571.0,18151.53846153846
2021-03-20,ekape_auction,1,전체,0809,농협나주,False,False,18817.0,187,전체(도체),,19489.714285714286,18176.185185185186
2021-04-19,ekape_auction,1,전체,0809,농협나주,False,False,19677.0,183,전체(도체),,19421.714285714286,18229.785714285714
2021-05-19,ekape_auction,1,전체,0809,농협나주,False,False,19580.0,236,전체(도체),,19410.285714285714,18276.344827586207
2021-06-18,ekape_auction,1,전체,0809,농협나주,False,False,19585.0,248,전체(도체),,19371.571428571428,18319.966666666667
2021-07-18,ekape_auction,1,전체,0809,농협나주,False,False,20122.0,211,전체(도체),,19612.571428571428,18406.166666666668
2021-08-17,ekape_auction,1,전체,0809,농협나주,False,False,19818.0,185,전체(도체),,19506.85714285714,18500.633333333335
2021-09-16,ekape_auction,1,전체,0809,농협나주,False,False,21910.0,319,전체(도체),,19929.85714285714,18673.133333333335
2021-10-16,ekape_auction,1,전체,0809,농협나주,False,False,20718.0,178,전체(도체),,20201.428571428572,18825.7
2021-11-15,ekape_auction,1,전체,0809,농협나주,False,False,19046.0,163,전체(도체),,20111.285714285714,18917.8
2021-12-15,ekape_auction,1,전체,0809,농협나주,False,False,19573.0,185,전체(도체),,20110.285714285714,19014.966666666667
2022-01-14,ekape_auction,1,전체,0809,농협나주,False,False,19322.0,286,전체(도체),,20072.714285714286,19116.133333333335
2022-02-13,ekape_auction,1,전체,0809,농협나주,False,False,17919.0,205,전체(도체),,19758.0,19119.4
2022-03-15,ekape_auction,1,전체,0809,농협나주,False,False,17427.0,241,전체(도체),,19416.428571428572,19089.0
2022-04-14,ekape_auction,1,전체,0809,농협나주,False,False,17198.0,299,전체(도체),,18743.285714285714,19074.833333333332
2022-05-14,ekape_auction,1,전체,0809,농협나주,False,False,16971.0,258,전체(도체),,18208.0,19066.466666666667
2022-06-13,ekape_auction,1,전체,0809,농협나주,False,False,17793.0,202,전체(도체),,18029.0,19059.366666666665
2022-07-13,ekape_auction,1,전체,0809,농협나주,False,False,16612.0,287,전체(도체),,17606.0,18958.166666666668
2022-08-12,ekape_auction,1,전체,0809,농협나주,False,False,17504.0,199,전체(도체),,17346.285714285714,18972.433333333334
2022-09-11,ekape_auction,1,전체,0809,농협나주,False,False,18986.0,309,전체(도체),,17498.714285714286,19017.5
2022-10-11,ekape_auction,1,전체,0809,농협나주,False,False,16782.0,170,전체(도체),,17406.571428571428,18963.566666666666
2022-11-10,ekape_auction,1,전체,0809,농협나주,False,False,16415.0,200,전체(도체),,17294.714285714286,18866.7
2022-12-10,ekape_auction,1,전체,0809,농협나주,False,False,15445.0,180,전체(도체),,17076.714285714286,18732.333333333332
2023-01-09,ekape_auction,1,전체,0809,농협나주,False,False,15050.0,367,전체(도체),,16684.85714285714,18642.233333333334
2023-02-08,ekape_auction,1,전체,0809,농협나주,False,False,14287.0,315,전체(도체),,16352.714285714286,18472.266666666666
2023-03-10,ekape_auction,1,전체,0809,농협나주,False,False,14882.0,333,전체(도체),,15978.142857142857,18296.566666666666
2023-04-09,ekape_auction,1,전체,0809,농협나주,False,False,14460.0,235,전체(도체),,15331.57142857143,18123.233333333334
